"WAY_ID";"KEY";"VALUE"
31965802;"maxspeed";"50"
31965802;"name";"Goethestraße"
31965802;"oneway";"yes"
31965802;"postal_code";"30169"
32024914;"landuse";"village_green"
32024914;"name";"Skulpturenmeile"
32025080;"landuse";"village_green"
32025080;"name";"Skulpturenmeile"
32025113;"landuse";"village_green"
32025147;"landuse";"village_green"
32025147;"name";"Skulpturenmeile"
32025157;"access";"private"
32025157;"amenity";"parking"
32025157;"name";"üstra Hannoversche Verkersbetriebe AG"
32025157;"parking";"surface"
32025215;"amenity";"parking"
32025215;"capacity";"49"
32025215;"parking";"surface"
32025216;"highway";"footway"
32025217;"highway";"footway"
32025218;"bicycle";"yes"
32025218;"highway";"footway"
32025296;"landuse";"village_green"
32068916;"area";"yes"
32068916;"highway";"service"
32068916;"surface";"paved"
32068917;"access";"destination"
32068917;"foot";"destination"
32068917;"highway";"service"
32068917;"surface";"paved"
32068920;"barrier";"fence"
32068922;"access";"destination"
32068922;"amenity";"parking"
32068922;"parking";"surface"
32069098;"barrier";"fence"
32069099;"landuse";"village_green"
32069753;"landuse";"village_green"
32069754;"amenity";"parking"
32069754;"parking";"surface"
32074225;"landuse";"government"
32455421;"access";"private"
32455421;"highway";"service"
32455421;"layer";"-1"
32455421;"service";"driveway"
32455421;"tunnel";"yes"
32455422;"access";"private"
32455422;"highway";"service"
32455422;"layer";"-1"
32455422;"service";"driveway"
32455422;"tunnel";"yes"
32455499;"bridge";"yes"
32455499;"highway";"pedestrian"
32455503;"highway";"pedestrian"
32455503;"name";"Galerie Luise"
32455503;"tunnel";"yes"
32455689;"landuse";"village_green"
32455718;"area";"yes"
32455718;"highway";"pedestrian"
32455718;"name";"Georgsplatz"
32455718;"postal_code";"30159"
32455721;"foot";"yes"
32455721;"highway";"footway"
32455721;"name";"Cook-Passage"
32455721;"surveillance";"outdoor"
32455721;"tunnel";"yes"
32455849;"area";"yes"
32455849;"name";"beleuchtete Sitzbänke"
32455849;"tourism";"artwork"
32455864;"landuse";"village_green"
32455951;"landuse";"village_green"
32455990;"landuse";"village_green"
32616299;"landuse";"commercial"
32616299;"layer";"5"
32616369;"layer";"-2"
32616369;"railway";"disused"
32616369;"tunnel";"yes"
32675238;"amenity";"police"
32675238;"area";"yes"
32676362;"highway";"footway"
32676362;"name";"Johannishof"
32676362;"tunnel";"yes"
32676379;"area";"yes"
32676379;"highway";"pedestrian"
32676379;"name";"Johannishof"
32676384;"highway";"footway"
32676384;"name";"Johannishof"
32676384;"tunnel";"yes"
32676813;"area";"yes"
32676813;"highway";"pedestrian"
32677187;"landuse";"village_green"
32771920;"building";"yes"
32771920;"historic";"monument"
32771920;"name";"Mahnmal für die ermordeten Juden Hannovers"
32772538;"highway";"service"
32772538;"oneway";"yes"
32772650;"natural";"scrub"
32772682;"highway";"footway"
32772682;"surface";"cobblestone"
32772683;"highway";"footway"
32772683;"surface";"cobblestone"
32772684;"highway";"footway"
32772684;"surface";"cobblestone"
32772702;"highway";"footway"
32772702;"surface";"cobblestone"
32772703;"highway";"footway"
32772703;"surface";"cobblestone"
32772704;"highway";"footway"
32772704;"surface";"cobblestone"
32772885;"landuse";"village_green"
32772977;"landuse";"village_green"
32772978;"addr:city";"Hannover"
32772978;"addr:country";"DE"
106616820;"source";"Bing;Aeroview"
106616820;"voltage";"15000"
106616821;"railway";"rail"
106616821;"source";"Bing;Aeroview"
106616823;"electrified";"contact_line"
106616823;"frequency";"16.7"
106616823;"layer";"1"
106616823;"railway";"rail"
106616823;"source";"Bing;Aeroview"
106616823;"voltage";"15000"
106616824;"electrified";"contact_line"
106616824;"frequency";"16.7"
106616824;"railway";"rail"
106616824;"voltage";"15000"
106616825;"railway";"rail"
106616825;"service";"yard"
106616825;"source";"Bing;Aeroview"
106616828;"railway";"rail"
106616828;"source";"Bing;Aeroview"
106616829;"bridge";"yes"
106616829;"electrified";"contact_line"
106616829;"frequency";"16.7"
106616829;"layer";"1"
106616829;"railway";"rail"
106616829;"source";"Bing;Aeroview"
106616829;"voltage";"15000"
106616834;"electrified";"contact_line"
106616834;"frequency";"16.7"
106616834;"railway";"rail"
106616834;"source";"Bing;Aeroview"
106616834;"voltage";"15000"
106616837;"electrified";"contact_line"
106616837;"frequency";"16.7"
106616837;"railway";"rail"
106616837;"voltage";"15000"
106616838;"electrified";"contact_line"
106616838;"frequency";"16.7"
106616838;"railway";"rail"
106616838;"voltage";"15000"
106616840;"railway";"rail"
106616840;"source";"Bing;Aeroview"
106616841;"bridge";"yes"
106616841;"electrified";"contact_line"
106616841;"frequency";"16.7"
106616841;"layer";"1"
106616841;"railway";"rail"
106616841;"source";"Bing;Aeroview"
106616841;"voltage";"15000"
106616843;"railway";"rail"
106616843;"service";"yard"
106616843;"source";"Bing;Aeroview"
106616844;"bridge";"yes"
106616844;"electrified";"contact_line"
106616844;"frequency";"16.7"
106616844;"layer";"1"
106616844;"railway";"rail"
106616844;"voltage";"15000"
106616845;"electrified";"contact_line"
106616845;"frequency";"16.7"
106616845;"railway";"rail"
106616845;"voltage";"15000"
106616847;"bridge";"yes"
106616847;"electrified";"contact_line"
106616847;"frequency";"16.7"
106616847;"layer";"1"
106616847;"railway";"rail"
106616847;"voltage";"15000"
106616849;"railway";"rail"
106616849;"service";"yard"
106616849;"source";"Bing;Aeroview"
106616853;"bridge";"yes"
106616853;"electrified";"contact_line"
106616853;"frequency";"16.7"
106616853;"layer";"1"
106616853;"railway";"rail"
106616853;"source";"Bing;Aeroview"
106616853;"voltage";"15000"
106616854;"electrified";"contact_line"
106616854;"frequency";"16.7"
106616854;"railway";"rail"
106616854;"voltage";"15000"
106616857;"bridge";"yes"
106616857;"layer";"1"
106616857;"railway";"rail"
106616857;"source";"Bing;Aeroview"
106616858;"railway";"rail"
106616858;"source";"Bing;Aeroview"
106616861;"electrified";"contact_line"
106616861;"frequency";"16.7"
106616861;"railway";"rail"
106616861;"source";"Bing;Aeroview"
106616861;"voltage";"15000"
106616863;"bridge";"yes"
106616863;"electrified";"contact_line"
106616863;"frequency";"16.7"
106616863;"layer";"1"
106616863;"railway";"rail"
106616863;"source";"Bing;Aeroview"
106616863;"voltage";"15000"
106616864;"railway";"rail"
106616864;"service";"yard"
106616864;"source";"Bing;Aeroview"
106616865;"electrified";"contact_line"
106616865;"frequency";"16.7"
106616865;"railway";"rail"
106616865;"voltage";"15000"
106616867;"bridge";"yes"
106616867;"layer";"1"
106616867;"railway";"rail"
106616867;"source";"Bing;Aeroview"
106616868;"electrified";"contact_line"
106616868;"frequency";"16.7"
106616868;"layer";"1"
106616868;"railway";"rail"
106616868;"source";"Bing;Aeroview"
106616868;"voltage";"15000"
106616869;"railway";"rail"
106616869;"service";"yard"
106616869;"source";"Bing;Aeroview"
106621681;"electrified";"contact_line"
106621681;"frequency";"16.7"
106621681;"railway";"rail"
106621681;"voltage";"15000"
106621682;"electrified";"contact_line"
106621682;"frequency";"16.7"
106621682;"railway";"rail"
106621682;"voltage";"15000"
106621683;"electrified";"contact_line"
106621683;"frequency";"16.7"
106621683;"railway";"rail"
106621683;"voltage";"15000"
106621684;"electrified";"contact_line"
106621684;"frequency";"16.7"
106621684;"railway";"rail"
106621684;"voltage";"15000"
106621685;"railway";"rail"
106621685;"source";"Bing;Aeroview"
106621686;"electrified";"contact_line"
106621686;"frequency";"16.7"
106621686;"railway";"rail"
106621686;"source";"Bing;Aeroview"
106621686;"voltage";"15000"
106621687;"railway";"rail"
106621687;"source";"Bing;Aeroview"
106621688;"electrified";"contact_line"
106621688;"frequency";"16.7"
106621688;"railway";"rail"
106621688;"source";"Bing;Aeroview"
106621688;"voltage";"15000"
106621689;"electrified";"contact_line"
106621689;"frequency";"16.7"
106621689;"railway";"rail"
106621689;"voltage";"15000"
106621690;"electrified";"contact_line"
106621690;"frequency";"16.7"
106621690;"railway";"rail"
106621690;"voltage";"15000"
106621691;"railway";"rail"
106621691;"source";"Bing;Aeroview"
106621692;"electrified";"contact_line"
106621692;"frequency";"16.7"
106621692;"railway";"rail"
106621692;"voltage";"15000"
106621693;"railway";"rail"
106621693;"source";"Bing;Aeroview"
106621694;"highway";"tertiary"
106621694;"layer";"-1"
106621694;"name";"Königstraße"
106621694;"postal_code";"30159"
106621694;"tunnel";"yes"
106621695;"electrified";"contact_line"
106621695;"frequency";"16.7"
106621695;"railway";"rail"
106621695;"voltage";"15000"
106621696;"electrified";"contact_line"
106621696;"frequency";"16.7"
106621696;"railway";"rail"
106621696;"voltage";"15000"
106621697;"railway";"rail"
106621697;"source";"Bing;Aeroview"
106621698;"electrified";"contact_line"
106621698;"frequency";"16.7"
106621698;"railway";"rail"
106621698;"voltage";"15000"
106621699;"electrified";"contact_line"
106621699;"frequency";"16.7"
106621699;"railway";"rail"
106621699;"voltage";"15000"
106621700;"highway";"tertiary"
106621700;"name";"Königstraße"
106621700;"postal_code";"30159"
106621701;"electrified";"contact_line"
106621701;"frequency";"16.7"
106621701;"railway";"rail"
106621701;"source";"Bing;Aeroview"
106621701;"voltage";"15000"
106621702;"railway";"rail"
106621702;"source";"Bing;Aeroview"
106639886;"electrified";"contact_line"
106639886;"frequency";"16.7"
106639886;"railway";"rail"
106639886;"voltage";"15000"
106639887;"bridge";"yes"
106639887;"electrified";"contact_line"
106639887;"frequency";"16.7"
106639887;"layer";"1"
106639887;"railway";"rail"
106639887;"voltage";"15000"
106639889;"railway";"rail"
106639889;"source";"Bing;Aeroview"
106639891;"bridge";"yes"
106639891;"electrified";"contact_line"
106639891;"frequency";"16.7"
106639891;"layer";"1"
106639891;"railway";"rail"
106639891;"voltage";"15000"
106639892;"electrified";"contact_line"
106639892;"frequency";"16.7"
106639892;"railway";"rail"
106639892;"voltage";"15000"
106639894;"bridge";"yes"
106639894;"electrified";"contact_line"
106639894;"frequency";"16.7"
106639894;"layer";"1"
106639894;"railway";"rail"
106639894;"voltage";"15000"
106639896;"bridge";"yes"
106639896;"layer";"1"
106639896;"railway";"rail"
106639896;"source";"Bing;Aeroview"
106639897;"electrified";"contact_line"
106639897;"frequency";"16.7"
106639897;"railway";"rail"
106639897;"voltage";"15000"
106639898;"electrified";"contact_line"
106639898;"frequency";"16.7"
106639898;"railway";"rail"
106639898;"voltage";"15000"
106639904;"railway";"rail"
106639904;"service";"yard"
106639904;"source";"Bing;Aeroview"
106639905;"bridge";"yes"
106639905;"electrified";"contact_line"
106639905;"frequency";"16.7"
106639905;"layer";"1"
106639905;"railway";"rail"
106639905;"voltage";"15000"
106639908;"bridge";"yes"
106639908;"electrified";"contact_line"
106639908;"frequency";"16.7"
106639908;"layer";"1"
106639908;"railway";"rail"
106639908;"voltage";"15000"
106639911;"electrified";"contact_line"
106639911;"frequency";"16.7"
106639911;"railway";"rail"
106639911;"voltage";"15000"
106639916;"electrified";"contact_line"
106639916;"frequency";"16.7"
106639916;"railway";"rail"
106639916;"voltage";"15000"
106639918;"electrified";"contact_line"
106639918;"frequency";"16.7"
106639918;"railway";"rail"
106639918;"voltage";"15000"
106639920;"bridge";"yes"
106639920;"electrified";"contact_line"
106639920;"frequency";"16.7"
106639920;"layer";"1"
106639920;"railway";"rail"
106639920;"voltage";"15000"
106639923;"bridge";"yes"
106639923;"electrified";"contact_line"
106639923;"frequency";"16.7"
106639923;"layer";"1"
106639923;"railway";"rail"
106639923;"voltage";"15000"
106639925;"electrified";"contact_line"
106639925;"frequency";"16.7"
106639925;"railway";"rail"
106639925;"voltage";"15000"
106639929;"electrified";"contact_line"
106639929;"frequency";"16.7"
106639929;"railway";"rail"
106639929;"voltage";"15000"
106639932;"railway";"rail"
106639932;"service";"yard"
106639932;"source";"Bing;Aeroview"
106639939;"electrified";"contact_line"
106639939;"frequency";"16.7"
106639939;"railway";"rail"
106639939;"voltage";"15000"
106639940;"electrified";"contact_line"
106639940;"frequency";"16.7"
106639940;"railway";"rail"
106639940;"voltage";"15000"
106639943;"electrified";"contact_line"
106639943;"frequency";"16.7"
106639943;"railway";"rail"
106639943;"voltage";"15000"
106639944;"bridge";"yes"
106639944;"electrified";"contact_line"
106639944;"embankment";"yes"
106639944;"frequency";"16.7"
106639944;"layer";"1"
106639944;"railway";"rail"
106639944;"voltage";"15000"
106639946;"electrified";"contact_line"
106639946;"frequency";"16.7"
106639946;"railway";"rail"
106639946;"source";"Bing;Aeroview"
106639946;"voltage";"15000"
106639948;"electrified";"contact_line"
106639948;"frequency";"16.7"
106639948;"railway";"rail"
106639948;"voltage";"15000"
106639950;"electrified";"contact_line"
106639950;"frequency";"16.7"
106639950;"railway";"rail"
106639950;"voltage";"15000"
106639951;"electrified";"contact_line"
106639951;"frequency";"16.7"
106639951;"layer";"1"
106639951;"railway";"rail"
106639951;"voltage";"15000"
106639953;"electrified";"contact_line"
106639953;"frequency";"16.7"
106639953;"railway";"rail"
106639953;"voltage";"15000"
106639954;"bridge";"yes"
106639954;"electrified";"contact_line"
106639954;"frequency";"16.7"
106639954;"layer";"1"
106639954;"railway";"rail"
106639954;"voltage";"15000"
106639958;"electrified";"contact_line"
106639958;"frequency";"16.7"
106639958;"railway";"rail"
106639958;"voltage";"15000"
106639959;"electrified";"contact_line"
106639959;"frequency";"16.7"
106639959;"railway";"rail"
106639959;"source";"Bing;Aeroview"
106639959;"voltage";"15000"
106639960;"electrified";"contact_line"
106639960;"frequency";"16.7"
106639960;"railway";"rail"
106639960;"voltage";"15000"
106639962;"railway";"rail"
106639962;"source";"Bing;Aeroview"
106639963;"electrified";"contact_line"
106639963;"frequency";"16.7"
106639963;"railway";"rail"
106639963;"voltage";"15000"
106639964;"bridge";"yes"
106639964;"electrified";"contact_line"
106639964;"embankment";"yes"
106639964;"frequency";"16.7"
106639964;"layer";"1"
106639964;"railway";"rail"
106639964;"voltage";"15000"
106639965;"bridge";"yes"
106639965;"electrified";"contact_line"
106639965;"frequency";"16.7"
106639965;"layer";"1"
106639965;"railway";"rail"
106639965;"voltage";"15000"
106645922;"railway";"rail"
106645922;"source";"Bing;Aeroview"
106645923;"railway";"rail"
106645923;"service";"spur"
106645923;"source";"Bing;Aeroview"
106645924;"railway";"rail"
106645924;"service";"yard"
106645924;"source";"Bing;Aeroview"
106645928;"electrified";"contact_line"
106645928;"frequency";"16.7"
106645928;"railway";"rail"
106645928;"voltage";"15000"
106645929;"electrified";"contact_line"
106645929;"embankment";"yes"
106645929;"frequency";"16.7"
106645929;"railway";"rail"
106645929;"voltage";"15000"
106645933;"railway";"rail"
106645933;"service";"yard"
106645933;"source";"Bing;Aeroview"
106645936;"railway";"rail"
106645936;"service";"yard"
106645936;"source";"Bing;Aeroview"
106645937;"electrified";"contact_line"
106645937;"embankment";"yes"
106645937;"frequency";"16.7"
106645937;"railway";"rail"
106645937;"voltage";"15000"
107034578;"highway";"footway"
107034578;"source";"HiRes aerial imagery 2009"
107760180;"highway";"secondary"
107760180;"maxspeed";"50"
107760180;"name";"Berliner Allee"
107760180;"oneway";"yes"
107760180;"postal_code";"30175"
107760181;"boundary";"administrative"
109787957;"addr:interpolation";"even"
109787958;"addr:interpolation";"even"
109787959;"addr:interpolation";"even"
109787960;"addr:interpolation";"odd"
109787961;"addr:interpolation";"odd"
109787962;"addr:interpolation";"all"
109787963;"addr:interpolation";"odd"
109787963;"note";"17=19"
109787964;"addr:interpolation";"all"
109797267;"addr:interpolation";"even"
109797268;"addr:interpolation";"all"
109797270;"addr:interpolation";"all"
109797271;"addr:interpolation";"odd"
109797273;"addr:interpolation";"all"
109797274;"addr:interpolation";"all"
109797275;"addr:interpolation";"even"
109797277;"addr:interpolation";"even"
109797278;"addr:interpolation";"odd"
109810261;"addr:interpolation";"odd"
109810262;"addr:interpolation";"all"
109810263;"addr:interpolation";"all"
109810266;"addr:interpolation";"odd"
109810267;"addr:interpolation";"all"
109810268;"addr:interpolation";"even"
109810270;"addr:interpolation";"even"
109810271;"addr:interpolation";"even"
109810273;"addr:interpolation";"all"
109849191;"addr:interpolation";"odd"
109849193;"addr:interpolation";"even"
109849196;"addr:interpolation";"odd"
109849198;"addr:interpolation";"odd"
109887501;"bicycle";"yes"
109887501;"highway";"cycleway"
109887501;"oneway";"yes"
109887503;"bicycle";"designated"
109887503;"highway";"cycleway"
109887503;"oneway";"yes"
110055894;"addr:interpolation";"alphabetic"
110599951;"note";"geometry"
110599952;"highway";"service"
110599952;"service";"driveway"
110599953;"note";"geometry"
110599955;"barrier";"wall"
110599963;"barrier";"retaining_wall"
110600465;"source";"Bing"
110600466;"source";"Bing"
110600467;"barrier";"wall"
110600467;"source";"Bing"
110600468;"building";"yes"
110600468;"source";"Bing"
110600469;"barrier";"wall"
110600469;"source";"Bing"
112175864;"note";"geometry"
112175866;"building";"yes"
112175866;"source";"Bing"
112175867;"note";"geometry"
112290810;"bridge";"yes"
112290810;"cycleway";"track"
